,ZIP,State,County,coastal_flood_events_96_19,State_abbrev,County_FIPS
1757,29945,SOUTH CAROLINA,SOUTHERN COLLETON,11,SC,45049
1758,30501,GEORGIA,LIBERTY,2,GA,13139
1759,30502,GEORGIA,LIBERTY,2,GA,13139
1760,30503,GEORGIA,LIBERTY,2,GA,13139
1761,30504,GEORGIA,LIBERTY,2,GA,13139
1762,30506,GEORGIA,LIBERTY,2,GA,13139
1763,30507,GEORGIA,LIBERTY,2,GA,13139
1764,30510,GEORGIA,LIBERTY,2,GA,13139
1765,30516,GEORGIA,CHATHAM,43,GA,13119
1766,30517,GEORGIA,LIBERTY,2,GA,13139
1767,30518,GEORGIA,LIBERTY,2,GA,13139
1768,30519,GEORGIA,LIBERTY,2,GA,13139
1769,30520,GEORGIA,CHATHAM,43,GA,13119
1770,30521,GEORGIA,CHATHAM,43,GA,13119
1771,30527,GEORGIA,LIBERTY,2,GA,13139
1772,30528,GEORGIA,LIBERTY,2,GA,13139
1773,30530,GEORGIA,CHATHAM,43,GA,13119
1774,30531,GEORGIA,LIBERTY,2,GA,13139
1775,30533,GEORGIA,LIBERTY,2,GA,13139
1776,30538,GEORGIA,CHATHAM,43,GA,13119
1777,30542,GEORGIA,LIBERTY,2,GA,13139
1778,30543,GEORGIA,LIBERTY,2,GA,13139
1779,30548,GEORGIA,LIBERTY,2,GA,13139
1780,30553,GEORGIA,CHATHAM,43,GA,13119
1781,30554,GEORGIA,LIBERTY,2,GA,13139
1782,30557,GEORGIA,CHATHAM,43,GA,13119
1783,30564,GEORGIA,LIBERTY,2,GA,13139
1784,30566,GEORGIA,LIBERTY,2,GA,13139
1785,30567,GEORGIA,LIBERTY,2,GA,13139
1786,30575,GEORGIA,LIBERTY,2,GA,13139
1787,30577,GEORGIA,CHATHAM,43,GA,13119
1788,30633,GEORGIA,CHATHAM,43,GA,13119
1789,30639,GEORGIA,CHATHAM,43,GA,13119
1790,30662,GEORGIA,CHATHAM,43,GA,13119
1791,30678,GEORGIA,COASTAL MCINTOSH,9,GA,13141
1792,30820,GEORGIA,COASTAL MCINTOSH,9,GA,13141
1793,31045,GEORGIA,COASTAL MCINTOSH,9,GA,13141
1794,31061,GEORGIA,COASTAL MCINTOSH,9,GA,13141
1795,31087,GEORGIA,COASTAL MCINTOSH,9,GA,13141
1796,32102,FLORIDA,COLLIER,8,FL,12069
1797,32134,FLORIDA,COLLIER,8,FL,12069
1798,32158,FLORIDA,COLLIER,8,FL,12069
1799,32159,FLORIDA,COLLIER,8,FL,12069
1800,32162,FLORIDA,COLLIER,8,FL,12069
1801,32163,FLORIDA,COLLIER,8,FL,12069
1802,32195,FLORIDA,COLLIER,8,FL,12069
1803,32301,FLORIDA,FLAGLER,13,FL,12073
1804,32302,FLORIDA,FLAGLER,13,FL,12073
1805,32303,FLORIDA,FLAGLER,13,FL,12073
1806,32304,FLORIDA,FLAGLER,13,FL,12073
1807,32305,FLORIDA,FLAGLER,13,FL,12073
1808,32306,FLORIDA,FLAGLER,13,FL,12073
1809,32307,FLORIDA,FLAGLER,13,FL,12073
1810,32308,FLORIDA,FLAGLER,13,FL,12073
1811,32309,FLORIDA,FLAGLER,13,FL,12073
1812,32310,FLORIDA,FLAGLER,13,FL,12073
1813,32311,FLORIDA,FLAGLER,13,FL,12073
1814,32312,FLORIDA,FLAGLER,13,FL,12073
1815,32313,FLORIDA,FLAGLER,13,FL,12073
1816,32314,FLORIDA,FLAGLER,13,FL,12073
1817,32315,FLORIDA,FLAGLER,13,FL,12073
1818,32316,FLORIDA,FLAGLER,13,FL,12073
1819,32317,FLORIDA,FLAGLER,13,FL,12073
1820,32318,FLORIDA,FLAGLER,13,FL,12073
1821,32321,FLORIDA,MONROE,1,FL,12077
1822,32327,FLORIDA,FLAGLER,13,FL,12073
1823,32334,FLORIDA,MONROE,1,FL,12077
1824,32351,FLORIDA,MONROE,1,FL,12077
1825,32360,FLORIDA,MONROE,1,FL,12077
1826,32362,FLORIDA,FLAGLER,13,FL,12073
1827,32395,FLORIDA,FLAGLER,13,FL,12073
1828,32399,FLORIDA,FLAGLER,13,FL,12073
1829,32425,FLORIDA,GULF,4,FL,12059
1830,32440,FLORIDA,GULF,4,FL,12059
1831,32455,FLORIDA,GULF,4,FL,12059
1832,32464,FLORIDA,GULF,4,FL,12059
1833,32501,FLORIDA,ESCAMBIA,2,FL,12033
1834,32502,FLORIDA,ESCAMBIA,2,FL,12033
1835,32503,FLORIDA,ESCAMBIA,2,FL,12033
1836,32504,FLORIDA,ESCAMBIA,2,FL,12033
1837,32505,FLORIDA,ESCAMBIA,2,FL,12033
1838,32506,FLORIDA,ESCAMBIA,2,FL,12033
1839,32507,FLORIDA,ESCAMBIA,2,FL,12033
1840,32508,FLORIDA,ESCAMBIA,2,FL,12033
1841,32509,FLORIDA,ESCAMBIA,2,FL,12033
1842,32511,FLORIDA,ESCAMBIA,2,FL,12033
1843,32512,FLORIDA,ESCAMBIA,2,FL,12033
1844,32513,FLORIDA,ESCAMBIA,2,FL,12033
1845,32514,FLORIDA,ESCAMBIA,2,FL,12033
1846,32516,FLORIDA,ESCAMBIA,2,FL,12033
1847,32520,FLORIDA,ESCAMBIA,2,FL,12033
1848,32522,FLORIDA,ESCAMBIA,2,FL,12033
1849,32523,FLORIDA,ESCAMBIA,2,FL,12033
1850,32524,FLORIDA,ESCAMBIA,2,FL,12033
1851,32526,FLORIDA,ESCAMBIA,2,FL,12033
1852,32530,FLORIDA,NASSAU,11,FL,12113
1853,32531,FLORIDA,NASSAU,11,FL,12113
1854,32533,FLORIDA,ESCAMBIA,2,FL,12033
1855,32534,FLORIDA,ESCAMBIA,2,FL,12033
1856,32535,FLORIDA,ESCAMBIA,2,FL,12033
1857,32536,FLORIDA,OKALOOSA,1,FL,12091
1858,32539,FLORIDA,OKALOOSA,1,FL,12091
1859,32540,FLORIDA,OKALOOSA,1,FL,12091
1860,32541,FLORIDA,OKALOOSA,1,FL,12091
1861,32542,FLORIDA,OKALOOSA,1,FL,12091
1862,32544,FLORIDA,OKALOOSA,1,FL,12091
1863,32547,FLORIDA,OKALOOSA,1,FL,12091
1864,32548,FLORIDA,OKALOOSA,1,FL,12091
1865,32549,FLORIDA,OKALOOSA,1,FL,12091
1866,32559,FLORIDA,ESCAMBIA,2,FL,12033
1867,32560,FLORIDA,ESCAMBIA,2,FL,12033
1868,32561,FLORIDA,NASSAU,11,FL,12113
1869,32562,FLORIDA,NASSAU,11,FL,12113
1870,32563,FLORIDA,NASSAU,11,FL,12113
1871,32564,FLORIDA,NASSAU,11,FL,12113
1872,32565,FLORIDA,NASSAU,11,FL,12113
1873,32566,FLORIDA,NASSAU,11,FL,12113
1874,32567,FLORIDA,OKALOOSA,1,FL,12091
1875,32568,FLORIDA,ESCAMBIA,2,FL,12033
1876,32569,FLORIDA,NASSAU,11,FL,12113
1877,32570,FLORIDA,NASSAU,11,FL,12113
1878,32571,FLORIDA,NASSAU,11,FL,12113
1879,32572,FLORIDA,NASSAU,11,FL,12113
1880,32577,FLORIDA,ESCAMBIA,2,FL,12033
1881,32578,FLORIDA,OKALOOSA,1,FL,12091
1882,32579,FLORIDA,OKALOOSA,1,FL,12091
1883,32580,FLORIDA,OKALOOSA,1,FL,12091
1884,32583,FLORIDA,NASSAU,11,FL,12113
1885,32588,FLORIDA,OKALOOSA,1,FL,12091
1886,32591,FLORIDA,ESCAMBIA,2,FL,12033
1887,32702,FLORIDA,COLLIER,8,FL,12069
1888,32720,FLORIDA,COLLIER,8,FL,12069
1889,32726,FLORIDA,COLLIER,8,FL,12069
1890,32727,FLORIDA,COLLIER,8,FL,12069
1891,32735,FLORIDA,COLLIER,8,FL,12069
1892,32736,FLORIDA,COLLIER,8,FL,12069
1893,32756,FLORIDA,COLLIER,8,FL,12069
1894,32757,FLORIDA,COLLIER,8,FL,12069
1895,32767,FLORIDA,COLLIER,8,FL,12069
1896,32776,FLORIDA,COLLIER,8,FL,12069
1897,32778,FLORIDA,COLLIER,8,FL,12069
1898,32784,FLORIDA,COLLIER,8,FL,12069
1899,33002,FLORIDA,MIAMI-DADE,10,FL,12086
1900,33004,FLORIDA,BROWARD,5,FL,12011
1901,33008,FLORIDA,BROWARD,5,FL,12011
1902,33009,FLORIDA,BROWARD,5,FL,12011
1903,33010,FLORIDA,MIAMI-DADE,10,FL,12086
1904,33011,FLORIDA,MIAMI-DADE,10,FL,12086
1905,33012,FLORIDA,MIAMI-DADE,10,FL,12086
1906,33013,FLORIDA,MIAMI-DADE,10,FL,12086
1907,33014,FLORIDA,MIAMI-DADE,10,FL,12086
1908,33015,FLORIDA,MIAMI-DADE,10,FL,12086
1909,33016,FLORIDA,MIAMI-DADE,10,FL,12086
1910,33017,FLORIDA,MIAMI-DADE,10,FL,12086
1911,33018,FLORIDA,MIAMI-DADE,10,FL,12086
1912,33019,FLORIDA,BROWARD,5,FL,12011
1913,33020,FLORIDA,BROWARD,5,FL,12011
1914,33021,FLORIDA,BROWARD,5,FL,12011
1915,33022,FLORIDA,BROWARD,5,FL,12011
1916,33023,FLORIDA,MIAMI-DADE,10,FL,12086
1917,33024,FLORIDA,BROWARD,5,FL,12011
1918,33025,FLORIDA,BROWARD,5,FL,12011
1919,33026,FLORIDA,BROWARD,5,FL,12011
1920,33027,FLORIDA,MIAMI-DADE,10,FL,12086
1921,33028,FLORIDA,BROWARD,5,FL,12011
1922,33029,FLORIDA,BROWARD,5,FL,12011
1923,33030,FLORIDA,MIAMI-DADE,10,FL,12086
1924,33031,FLORIDA,MIAMI-DADE,10,FL,12086
1925,33032,FLORIDA,MIAMI-DADE,10,FL,12086
1926,33033,FLORIDA,MIAMI-DADE,10,FL,12086
1927,33034,FLORIDA,MIAMI-DADE,10,FL,12086
1928,33035,FLORIDA,MIAMI-DADE,10,FL,12086
1929,33039,FLORIDA,MIAMI-DADE,10,FL,12086
1930,33054,FLORIDA,MIAMI-DADE,10,FL,12086
1931,33055,FLORIDA,MIAMI-DADE,10,FL,12086
1932,33056,FLORIDA,MIAMI-DADE,10,FL,12086
1933,33060,FLORIDA,BROWARD,5,FL,12011
1934,33061,FLORIDA,BROWARD,5,FL,12011
1935,33062,FLORIDA,BROWARD,5,FL,12011
1936,33063,FLORIDA,BROWARD,5,FL,12011
1937,33064,FLORIDA,BROWARD,5,FL,12011
1938,33065,FLORIDA,BROWARD,5,FL,12011
1939,33066,FLORIDA,BROWARD,5,FL,12011
1940,33067,FLORIDA,BROWARD,5,FL,12011
1941,33068,FLORIDA,BROWARD,5,FL,12011
1942,33069,FLORIDA,BROWARD,5,FL,12011
1943,33071,FLORIDA,BROWARD,5,FL,12011
1944,33073,FLORIDA,BROWARD,5,FL,12011
1945,33074,FLORIDA,BROWARD,5,FL,12011
1946,33075,FLORIDA,BROWARD,5,FL,12011
1947,33076,FLORIDA,BROWARD,5,FL,12011
1948,33077,FLORIDA,BROWARD,5,FL,12011
1949,33081,FLORIDA,BROWARD,5,FL,12011
1950,33082,FLORIDA,BROWARD,5,FL,12011
1951,33083,FLORIDA,BROWARD,5,FL,12011
1952,33084,FLORIDA,BROWARD,5,FL,12011
1953,33090,FLORIDA,MIAMI-DADE,10,FL,12086
1954,33092,FLORIDA,MIAMI-DADE,10,FL,12086
1955,33093,FLORIDA,BROWARD,5,FL,12011
1956,33097,FLORIDA,BROWARD,5,FL,12011
1957,33101,FLORIDA,MIAMI-DADE,10,FL,12086
1958,33106,FLORIDA,MIAMI-DADE,10,FL,12086
1959,33109,FLORIDA,MIAMI-DADE,10,FL,12086
1960,33112,FLORIDA,MIAMI-DADE,10,FL,12086
1961,33114,FLORIDA,MIAMI-DADE,10,FL,12086
1962,33116,FLORIDA,MIAMI-DADE,10,FL,12086
1963,33119,FLORIDA,MIAMI-DADE,10,FL,12086
1964,33122,FLORIDA,MIAMI-DADE,10,FL,12086
1965,33124,FLORIDA,MIAMI-DADE,10,FL,12086
1966,33125,FLORIDA,MIAMI-DADE,10,FL,12086
1967,33126,FLORIDA,MIAMI-DADE,10,FL,12086
1968,33127,FLORIDA,MIAMI-DADE,10,FL,12086
1969,33128,FLORIDA,MIAMI-DADE,10,FL,12086
1970,33129,FLORIDA,MIAMI-DADE,10,FL,12086
1971,33130,FLORIDA,MIAMI-DADE,10,FL,12086
1972,33131,FLORIDA,MIAMI-DADE,10,FL,12086
1973,33132,FLORIDA,MIAMI-DADE,10,FL,12086
1974,33133,FLORIDA,MIAMI-DADE,10,FL,12086
1975,33134,FLORIDA,MIAMI-DADE,10,FL,12086
1976,33135,FLORIDA,MIAMI-DADE,10,FL,12086
1977,33136,FLORIDA,MIAMI-DADE,10,FL,12086
1978,33137,FLORIDA,MIAMI-DADE,10,FL,12086
1979,33138,FLORIDA,MIAMI-DADE,10,FL,12086
1980,33139,FLORIDA,MIAMI-DADE,10,FL,12086
1981,33140,FLORIDA,MIAMI-DADE,10,FL,12086
1982,33141,FLORIDA,MIAMI-DADE,10,FL,12086
1983,33142,FLORIDA,MIAMI-DADE,10,FL,12086
1984,33143,FLORIDA,MIAMI-DADE,10,FL,12086
1985,33144,FLORIDA,MIAMI-DADE,10,FL,12086
1986,33145,FLORIDA,MIAMI-DADE,10,FL,12086
1987,33146,FLORIDA,MIAMI-DADE,10,FL,12086
1988,33147,FLORIDA,MIAMI-DADE,10,FL,12086
1989,33149,FLORIDA,MIAMI-DADE,10,FL,12086
1990,33150,FLORIDA,MIAMI-DADE,10,FL,12086
1991,33152,FLORIDA,MIAMI-DADE,10,FL,12086
1992,33153,FLORIDA,MIAMI-DADE,10,FL,12086
1993,33154,FLORIDA,MIAMI-DADE,10,FL,12086
1994,33155,FLORIDA,MIAMI-DADE,10,FL,12086
1995,33156,FLORIDA,MIAMI-DADE,10,FL,12086
1996,33157,FLORIDA,MIAMI-DADE,10,FL,12086
1997,33158,FLORIDA,MIAMI-DADE,10,FL,12086
1998,33160,FLORIDA,MIAMI-DADE,10,FL,12086
1999,33161,FLORIDA,MIAMI-DADE,10,FL,12086
2000,33162,FLORIDA,MIAMI-DADE,10,FL,12086
2001,33163,FLORIDA,MIAMI-DADE,10,FL,12086
2002,33164,FLORIDA,MIAMI-DADE,10,FL,12086
2003,33165,FLORIDA,MIAMI-DADE,10,FL,12086
2004,33166,FLORIDA,MIAMI-DADE,10,FL,12086
2005,33167,FLORIDA,MIAMI-DADE,10,FL,12086
2006,33168,FLORIDA,MIAMI-DADE,10,FL,12086
2007,33169,FLORIDA,MIAMI-DADE,10,FL,12086
2008,33170,FLORIDA,MIAMI-DADE,10,FL,12086
2009,33172,FLORIDA,MIAMI-DADE,10,FL,12086
2010,33173,FLORIDA,MIAMI-DADE,10,FL,12086
2011,33174,FLORIDA,MIAMI-DADE,10,FL,12086
2012,33175,FLORIDA,MIAMI-DADE,10,FL,12086
2013,33176,FLORIDA,MIAMI-DADE,10,FL,12086
2014,33177,FLORIDA,MIAMI-DADE,10,FL,12086
2015,33178,FLORIDA,MIAMI-DADE,10,FL,12086
2016,33179,FLORIDA,MIAMI-DADE,10,FL,12086
2017,33180,FLORIDA,MIAMI-DADE,10,FL,12086
2018,33181,FLORIDA,MIAMI-DADE,10,FL,12086
2019,33182,FLORIDA,MIAMI-DADE,10,FL,12086
2020,33183,FLORIDA,MIAMI-DADE,10,FL,12086
2021,33184,FLORIDA,MIAMI-DADE,10,FL,12086
2022,33185,FLORIDA,MIAMI-DADE,10,FL,12086
2023,33186,FLORIDA,MIAMI-DADE,10,FL,12086
2024,33187,FLORIDA,MIAMI-DADE,10,FL,12086
2025,33189,FLORIDA,MIAMI-DADE,10,FL,12086
2026,33190,FLORIDA,MIAMI-DADE,10,FL,12086
2027,33191,FLORIDA,MIAMI-DADE,10,FL,12086
2028,33192,FLORIDA,MIAMI-DADE,10,FL,12086
2029,33193,FLORIDA,MIAMI-DADE,10,FL,12086
2030,33194,FLORIDA,MIAMI-DADE,10,FL,12086
2031,33195,FLORIDA,MIAMI-DADE,10,FL,12086
2032,33196,FLORIDA,MIAMI-DADE,10,FL,12086
2033,33197,FLORIDA,MIAMI-DADE,10,FL,12086
2034,33198,FLORIDA,MIAMI-DADE,10,FL,12086
2035,33199,FLORIDA,MIAMI-DADE,10,FL,12086
2036,33206,FLORIDA,MIAMI-DADE,10,FL,12086
2037,33222,FLORIDA,MIAMI-DADE,10,FL,12086
2038,33231,FLORIDA,MIAMI-DADE,10,FL,12086
2039,33233,FLORIDA,MIAMI-DADE,10,FL,12086
2040,33234,FLORIDA,MIAMI-DADE,10,FL,12086
2041,33238,FLORIDA,MIAMI-DADE,10,FL,12086
2042,33239,FLORIDA,MIAMI-DADE,10,FL,12086
2043,33242,FLORIDA,MIAMI-DADE,10,FL,12086
2044,33243,FLORIDA,MIAMI-DADE,10,FL,12086
2045,33245,FLORIDA,MIAMI-DADE,10,FL,12086
2046,33247,FLORIDA,MIAMI-DADE,10,FL,12086
2047,33255,FLORIDA,MIAMI-DADE,10,FL,12086
2048,33256,FLORIDA,MIAMI-DADE,10,FL,12086
2049,33257,FLORIDA,MIAMI-DADE,10,FL,12086
2050,33261,FLORIDA,MIAMI-DADE,10,FL,12086
2051,33265,FLORIDA,MIAMI-DADE,10,FL,12086
2052,33266,FLORIDA,MIAMI-DADE,10,FL,12086
2053,33269,FLORIDA,MIAMI-DADE,10,FL,12086
2054,33280,FLORIDA,MIAMI-DADE,10,FL,12086
2055,33283,FLORIDA,MIAMI-DADE,10,FL,12086
2056,33296,FLORIDA,MIAMI-DADE,10,FL,12086
2057,33301,FLORIDA,BROWARD,5,FL,12011
2058,33302,FLORIDA,BROWARD,5,FL,12011
2059,33303,FLORIDA,BROWARD,5,FL,12011
2060,33304,FLORIDA,BROWARD,5,FL,12011
2061,33305,FLORIDA,BROWARD,5,FL,12011
2062,33306,FLORIDA,BROWARD,5,FL,12011
2063,33307,FLORIDA,BROWARD,5,FL,12011
2064,33308,FLORIDA,BROWARD,5,FL,12011
2065,33309,FLORIDA,BROWARD,5,FL,12011
2066,33310,FLORIDA,BROWARD,5,FL,12011
2067,33311,FLORIDA,BROWARD,5,FL,12011
2068,33312,FLORIDA,BROWARD,5,FL,12011
2069,33313,FLORIDA,BROWARD,5,FL,12011
2070,33314,FLORIDA,BROWARD,5,FL,12011
2071,33315,FLORIDA,BROWARD,5,FL,12011
2072,33316,FLORIDA,BROWARD,5,FL,12011
2073,33317,FLORIDA,BROWARD,5,FL,12011
2074,33318,FLORIDA,BROWARD,5,FL,12011
2075,33319,FLORIDA,BROWARD,5,FL,12011
2076,33320,FLORIDA,BROWARD,5,FL,12011
2077,33321,FLORIDA,BROWARD,5,FL,12011
2078,33322,FLORIDA,BROWARD,5,FL,12011
2079,33323,FLORIDA,BROWARD,5,FL,12011
2080,33324,FLORIDA,BROWARD,5,FL,12011
2081,33325,FLORIDA,BROWARD,5,FL,12011
2082,33326,FLORIDA,BROWARD,5,FL,12011
2083,33327,FLORIDA,BROWARD,5,FL,12011
2084,33328,FLORIDA,BROWARD,5,FL,12011
2085,33329,FLORIDA,BROWARD,5,FL,12011
2086,33330,FLORIDA,BROWARD,5,FL,12011
2087,33331,FLORIDA,BROWARD,5,FL,12011
2088,33332,FLORIDA,BROWARD,5,FL,12011
2089,33334,FLORIDA,BROWARD,5,FL,12011
2090,33335,FLORIDA,BROWARD,5,FL,12011
2091,33338,FLORIDA,BROWARD,5,FL,12011
2092,33339,FLORIDA,BROWARD,5,FL,12011
2093,33345,FLORIDA,BROWARD,5,FL,12011
2094,33346,FLORIDA,BROWARD,5,FL,12011
2095,33348,FLORIDA,BROWARD,5,FL,12011
2096,33351,FLORIDA,BROWARD,5,FL,12011
2097,33355,FLORIDA,BROWARD,5,FL,12011
2098,33359,FLORIDA,BROWARD,5,FL,12011
2099,33388,FLORIDA,BROWARD,5,FL,12011
2100,33394,FLORIDA,BROWARD,5,FL,12011
2101,33401,FLORIDA,PALM BEACH,5,FL,12099
2102,33402,FLORIDA,PALM BEACH,5,FL,12099
2103,33403,FLORIDA,PALM BEACH,5,FL,12099
2104,33404,FLORIDA,PALM BEACH,5,FL,12099
2105,33405,FLORIDA,PALM BEACH,5,FL,12099
2106,33406,FLORIDA,PALM BEACH,5,FL,12099
2107,33407,FLORIDA,PALM BEACH,5,FL,12099
2108,33408,FLORIDA,PALM BEACH,5,FL,12099
2109,33409,FLORIDA,PALM BEACH,5,FL,12099
2110,33410,FLORIDA,PALM BEACH,5,FL,12099
2111,33411,FLORIDA,PALM BEACH,5,FL,12099
2112,33412,FLORIDA,PALM BEACH,5,FL,12099
2113,33413,FLORIDA,PALM BEACH,5,FL,12099
2114,33414,FLORIDA,PALM BEACH,5,FL,12099
2115,33415,FLORIDA,PALM BEACH,5,FL,12099
2116,33416,FLORIDA,PALM BEACH,5,FL,12099
2117,33417,FLORIDA,PALM BEACH,5,FL,12099
2118,33418,FLORIDA,PALM BEACH,5,FL,12099
2119,33419,FLORIDA,PALM BEACH,5,FL,12099
2120,33420,FLORIDA,PALM BEACH,5,FL,12099
2121,33421,FLORIDA,PALM BEACH,5,FL,12099
2122,33422,FLORIDA,PALM BEACH,5,FL,12099
2123,33424,FLORIDA,PALM BEACH,5,FL,12099
2124,33425,FLORIDA,PALM BEACH,5,FL,12099
2125,33426,FLORIDA,PALM BEACH,5,FL,12099
2126,33427,FLORIDA,PALM BEACH,5,FL,12099
2127,33428,FLORIDA,PALM BEACH,5,FL,12099
2128,33429,FLORIDA,PALM BEACH,5,FL,12099
2129,33430,FLORIDA,PALM BEACH,5,FL,12099
2130,33431,FLORIDA,PALM BEACH,5,FL,12099
2131,33432,FLORIDA,PALM BEACH,5,FL,12099
2132,33433,FLORIDA,PALM BEACH,5,FL,12099
2133,33434,FLORIDA,PALM BEACH,5,FL,12099
2134,33435,FLORIDA,PALM BEACH,5,FL,12099
2135,33436,FLORIDA,PALM BEACH,5,FL,12099
2136,33437,FLORIDA,PALM BEACH,5,FL,12099
2137,33438,FLORIDA,PALM BEACH,5,FL,12099
2138,33440,FLORIDA,PALM BEACH,5,FL,12099
2139,33441,FLORIDA,BROWARD,5,FL,12011
2140,33442,FLORIDA,BROWARD,5,FL,12011
2141,33443,FLORIDA,BROWARD,5,FL,12011
2142,33444,FLORIDA,PALM BEACH,5,FL,12099
2143,33445,FLORIDA,PALM BEACH,5,FL,12099
2144,33446,FLORIDA,PALM BEACH,5,FL,12099
2145,33448,FLORIDA,PALM BEACH,5,FL,12099
2146,33449,FLORIDA,PALM BEACH,5,FL,12099
2147,33454,FLORIDA,PALM BEACH,5,FL,12099
2148,33458,FLORIDA,PALM BEACH,5,FL,12099
2149,33459,FLORIDA,PALM BEACH,5,FL,12099
2150,33460,FLORIDA,PALM BEACH,5,FL,12099
2151,33461,FLORIDA,PALM BEACH,5,FL,12099
2152,33462,FLORIDA,PALM BEACH,5,FL,12099
2153,33463,FLORIDA,PALM BEACH,5,FL,12099
2154,33464,FLORIDA,PALM BEACH,5,FL,12099
2155,33465,FLORIDA,PALM BEACH,5,FL,12099
2156,33466,FLORIDA,PALM BEACH,5,FL,12099
2157,33467,FLORIDA,PALM BEACH,5,FL,12099
2158,33468,FLORIDA,PALM BEACH,5,FL,12099
2159,33469,FLORIDA,PALM BEACH,5,FL,12099
2160,33470,FLORIDA,PALM BEACH,5,FL,12099
2161,33471,FLORIDA,CLAY,1,FL,12051
2162,33472,FLORIDA,PALM BEACH,5,FL,12099
2163,33473,FLORIDA,PALM BEACH,5,FL,12099
2164,33474,FLORIDA,PALM BEACH,5,FL,12099
2165,33476,FLORIDA,PALM BEACH,5,FL,12099
2166,33477,FLORIDA,PALM BEACH,5,FL,12099
2167,33478,FLORIDA,PALM BEACH,5,FL,12099
2168,33480,FLORIDA,PALM BEACH,5,FL,12099
2169,33481,FLORIDA,PALM BEACH,5,FL,12099
2170,33482,FLORIDA,PALM BEACH,5,FL,12099
2171,33483,FLORIDA,PALM BEACH,5,FL,12099
2172,33484,FLORIDA,PALM BEACH,5,FL,12099
2173,33486,FLORIDA,PALM BEACH,5,FL,12099
2174,33487,FLORIDA,PALM BEACH,5,FL,12099
2175,33488,FLORIDA,PALM BEACH,5,FL,12099
2176,33493,FLORIDA,PALM BEACH,5,FL,12099
2177,33496,FLORIDA,PALM BEACH,5,FL,12099
2178,33497,FLORIDA,PALM BEACH,5,FL,12099
2179,33498,FLORIDA,PALM BEACH,5,FL,12099
2180,33499,FLORIDA,PALM BEACH,5,FL,12099
2181,33930,FLORIDA,CLAY,1,FL,12051
2182,33935,FLORIDA,CLAY,1,FL,12051
2183,33936,FLORIDA,CLAY,1,FL,12051
2184,33975,FLORIDA,CLAY,1,FL,12051
2185,34142,FLORIDA,CLAY,1,FL,12051
2186,34223,FLORIDA,INDIAN RIVER,1,FL,12115
2187,34224,FLORIDA,INDIAN RIVER,1,FL,12115
2188,34228,FLORIDA,INDIAN RIVER,1,FL,12115
2189,34229,FLORIDA,INDIAN RIVER,1,FL,12115
2190,34230,FLORIDA,INDIAN RIVER,1,FL,12115
2191,34231,FLORIDA,INDIAN RIVER,1,FL,12115
2192,34232,FLORIDA,INDIAN RIVER,1,FL,12115
2193,34233,FLORIDA,INDIAN RIVER,1,FL,12115
2194,34234,FLORIDA,INDIAN RIVER,1,FL,12115
2195,34235,FLORIDA,INDIAN RIVER,1,FL,12115
2196,34236,FLORIDA,INDIAN RIVER,1,FL,12115
2197,34237,FLORIDA,INDIAN RIVER,1,FL,12115
2198,34238,FLORIDA,INDIAN RIVER,1,FL,12115
2199,34239,FLORIDA,INDIAN RIVER,1,FL,12115
2200,34240,FLORIDA,INDIAN RIVER,1,FL,12115
2201,34241,FLORIDA,INDIAN RIVER,1,FL,12115
2202,34242,FLORIDA,INDIAN RIVER,1,FL,12115
2203,34243,FLORIDA,INDIAN RIVER,1,FL,12115
2204,34249,FLORIDA,INDIAN RIVER,1,FL,12115
2205,34251,FLORIDA,INDIAN RIVER,1,FL,12115
2206,34266,FLORIDA,INDIAN RIVER,1,FL,12115
2207,34272,FLORIDA,INDIAN RIVER,1,FL,12115
2208,34274,FLORIDA,INDIAN RIVER,1,FL,12115
2209,34275,FLORIDA,INDIAN RIVER,1,FL,12115
2210,34276,FLORIDA,INDIAN RIVER,1,FL,12115
2211,34277,FLORIDA,INDIAN RIVER,1,FL,12115
2212,34284,FLORIDA,INDIAN RIVER,1,FL,12115
2213,34285,FLORIDA,INDIAN RIVER,1,FL,12115
2214,34286,FLORIDA,INDIAN RIVER,1,FL,12115
2215,34287,FLORIDA,INDIAN RIVER,1,FL,12115
2216,34288,FLORIDA,INDIAN RIVER,1,FL,12115
2217,34289,FLORIDA,INDIAN RIVER,1,FL,12115
2218,34290,FLORIDA,INDIAN RIVER,1,FL,12115
2219,34291,FLORIDA,INDIAN RIVER,1,FL,12115
2220,34292,FLORIDA,INDIAN RIVER,1,FL,12115
2221,34293,FLORIDA,INDIAN RIVER,1,FL,12115
2222,34295,FLORIDA,INDIAN RIVER,1,FL,12115
2223,34423,FLORIDA,BAY,3,FL,12017
2224,34428,FLORIDA,BAY,3,FL,12017
2225,34429,FLORIDA,BAY,3,FL,12017
2226,34433,FLORIDA,BAY,3,FL,12017
2227,34434,FLORIDA,BAY,3,FL,12017
2228,34436,FLORIDA,BAY,3,FL,12017
2229,34441,FLORIDA,BAY,3,FL,12017
2230,34442,FLORIDA,BAY,3,FL,12017
2231,34445,FLORIDA,BAY,3,FL,12017
2232,34446,FLORIDA,BAY,3,FL,12017
2233,34447,FLORIDA,BAY,3,FL,12017
2234,34448,FLORIDA,BAY,3,FL,12017
2235,34449,FLORIDA,BAY,3,FL,12017
2236,34450,FLORIDA,BAY,3,FL,12017
2237,34451,FLORIDA,BAY,3,FL,12017
